time,open,high,low,close,volume,ticker
2020-08-03,40900,42680,40900,42600,1395440,MSN
2020-08-04,43080,43980,43080,43730,1681090,MSN
2020-08-05,43320,44540,43080,44540,1810780,MSN
2020-08-06,44140,44460,43490,43650,1178020,MSN
2020-08-07,43730,44370,43570,43810,959230,MSN
2020-08-10,43900,44460,43900,44140,953690,MSN
2020-08-11,44370,44370,43810,44210,658760,MSN
2020-08-12,43980,44370,43650,43900,981320,MSN
2020-08-13,43900,44210,43730,44060,953060,MSN
2020-08-14,44060,44140,42920,43240,1796510,MSN
2020-08-17,43240,43320,42360,42920,1099660,MSN
2020-08-18,42920,42920,42360,42440,771290,MSN
2020-08-19,42440,42830,42190,42680,867050,MSN
2020-08-20,42680,42760,42110,42110,1419940,MSN
2020-08-21,42110,42830,42110,42600,968870,MSN
2020-08-24,42760,43730,42760,43410,1713810,MSN
2020-08-25,43730,44060,43410,43410,1698780,MSN
2020-08-26,43410,43650,43160,43320,883720,MSN
2020-08-27,43320,43490,43240,43410,816320,MSN
2020-08-28,43650,44950,43490,44140,2380000,MSN
2020-08-31,44540,44950,44060,44540,1294650,MSN
2020-09-01,44540,44540,43980,44210,1624840,MSN
2020-09-03,44860,44950,44290,44860,1754030,MSN
2020-09-04,44060,45750,44060,45590,2640190,MSN
2020-09-07,45830,46240,44210,44210,2265500,MSN
2020-09-08,44290,44540,44060,44370,1460040,MSN
2020-09-09,43810,44860,43810,44540,1082410,MSN
2020-09-10,44860,44950,44290,44370,735560,MSN
2020-09-11,44210,44540,43980,44540,539780,MSN
2020-09-14,44540,45190,44540,45030,944590,MSN
2020-09-15,45030,45190,44620,44860,794620,MSN
2020-09-16,44860,44860,44210,44460,908870,MSN
2020-09-17,44460,44460,43730,43730,1241490,MSN
2020-09-18,43730,44210,43730,43900,1122350,MSN
2020-09-21,44060,44370,44060,44140,879920,MSN
2020-09-22,44140,44210,43810,43980,760350,MSN
2020-09-23,44210,44860,44060,44860,1284870,MSN
2020-09-24,44620,45110,44540,44540,881030,MSN
2020-09-25,44540,44780,44140,44290,708340,MSN
2020-09-28,44290,44620,44140,44290,623360,MSN
2020-09-29,44460,44460,43410,43410,1283100,MSN
2020-09-30,43410,44210,43410,44210,843740,MSN
2020-10-01,44290,44540,44210,44460,964220,MSN
2020-10-02,44460,44540,43570,43810,1483120,MSN
2020-10-05,44210,45520,43810,45350,3268020,MSN
2020-10-06,45670,47210,45590,46970,4400570,MSN
2020-10-07,46970,50210,46880,50130,6435850,MSN
2020-10-08,49800,51750,49080,51750,4846470,MSN
2020-10-09,51420,55230,50370,55140,5339660,MSN
2020-10-12,55060,56850,53850,56850,5818700,MSN
2020-10-13,56680,60810,55060,60570,4664240,MSN
2020-10-14,60490,64780,59190,64780,5066890,MSN
2020-10-15,64780,67140,63410,65680,5698130,MSN
2020-10-16,65600,65600,61140,64780,6539150,MSN
2020-10-19,61710,66400,61710,66400,3072960,MSN
2020-10-20,66240,67780,64780,67780,4875310,MSN
2020-10-21,67220,68750,66400,67780,1756450,MSN
2020-10-22,67060,68830,66810,68830,5130670,MSN
2020-10-23,68910,69730,68430,69650,3419860,MSN
2020-10-26,68600,71190,68600,71190,4666520,MSN
2020-10-27,71270,72070,68830,71190,4042910,MSN
2020-10-28,71110,71110,68190,69650,4631980,MSN
2020-10-29,67220,68830,64780,68030,6707870,MSN
2020-10-30,66570,68030,64379,68030,4060060,MSN
2020-11-02,68030,68430,66650,68430,3845900,MSN
2020-11-03,68030,68270,67370,68030,3178300,MSN
2020-11-04,68030,68600,67290,68190,2008660,MSN
2020-11-05,68430,71190,67860,71190,1794890,MSN
2020-11-06,71110,72800,70450,72800,1218300,MSN
2020-11-09,72880,77420,72720,77420,2470010,MSN
2020-11-10,77740,79370,76850,77260,3489650,MSN
2020-11-11,75880,77260,74500,77260,2025450,MSN
2020-11-12,77340,77340,75400,75400,484080,MSN
2020-11-13,75070,75070,72800,72960,1094470,MSN
2020-11-16,72480,72960,67940,67940,2454980,MSN
2020-11-17,68030,69570,67860,68830,813710,MSN
2020-11-18,68910,68910,66970,67140,985490,MSN
2020-11-19,67220,67540,65600,66400,1205410,MSN
2020-11-20,66160,67940,65680,66400,1166780,MSN
2020-11-23,66400,67540,66400,67290,871370,MSN
2020-11-24,67290,67290,64780,66400,679550,MSN
2020-11-25,66400,67220,66400,66650,686650,MSN
2020-11-26,66160,67940,66080,67780,510660,MSN
2020-11-27,67780,67780,67060,67780,420570,MSN
2020-11-30,66490,67620,66160,66400,964680,MSN
2020-12-01,65190,67220,65190,67220,1051590,MSN
2020-12-02,67220,68030,66400,67370,741130,MSN
2020-12-03,67450,68030,66810,67540,542070,MSN
2020-12-04,68030,70860,67620,69650,1978040,MSN
2020-12-07,70040,70530,69240,69650,825210,MSN
2020-12-08,69730,69970,69080,69240,855880,MSN
2020-12-09,69240,69400,68830,69160,840910,MSN
2020-12-10,69160,69160,67700,67940,1432910,MSN
2020-12-11,67940,68510,67370,68430,791100,MSN
2020-12-14,68600,68910,67940,68430,1079350,MSN
2020-12-15,68430,68670,67940,68430,935010,MSN
2020-12-16,68030,68510,67940,68430,648540,MSN
2020-12-17,68430,69080,67860,68840,1179730,MSN
2020-12-18,68600,69080,68600,68920,1417470,MSN
2020-12-21,69660,69660,68350,68670,827020,MSN
2020-12-22,68670,68840,67610,67860,805250,MSN
2020-12-23,67770,69080,67690,67860,910150,MSN
2020-12-24,67860,68020,67040,67770,638900,MSN
2020-12-25,68020,68100,67530,67610,598590,MSN
2020-12-28,68020,68190,67280,67530,553150,MSN
2020-12-29,68840,68840,68020,68190,1440210,MSN
2020-12-30,68750,69000,67690,68430,959720,MSN
2020-12-31,68020,73020,68020,72850,3806160,MSN
2021-01-04,74570,74570,72850,72850,1915700,MSN
2021-01-05,72930,73760,72200,73180,1274800,MSN
2021-01-06,73180,74570,72120,72370,2344400,MSN
2021-01-07,72370,75800,72370,75400,3028500,MSN
2021-01-08,76220,77360,75400,76300,2639600,MSN
2021-01-11,76380,78260,76380,77110,2553900,MSN
2021-01-12,77110,77280,76300,77030,1830900,MSN
2021-01-13,77200,77280,75970,76460,2553600,MSN
2021-01-14,76380,76460,75150,75640,1447400,MSN
2021-01-15,76220,76550,75800,76220,2144900,MSN
2021-01-18,77860,80400,77770,77940,3740700,MSN
2021-01-19,78510,78510,72530,74490,2416600,MSN
2021-01-20,74990,75240,70480,74490,2314800,MSN
2021-01-21,74990,75470,73260,74990,2180900,MSN
2021-01-22,75400,78020,74570,76460,3060300,MSN
2021-01-25,77860,80310,77030,79490,3869900,MSN
2021-01-26,80480,80480,74820,78260,2475200,MSN
2021-01-27,77440,77690,73920,75150,2243700,MSN
2021-01-28,69910,73260,69910,69910,3816800,MSN
2021-01-29,65970,74570,65970,70060,2838500,MSN
2021-02-01,70390,72370,66380,67200,1792200,MSN
2021-02-02,67200,69660,65560,68840,1927500,MSN
2021-02-03,70060,72930,70060,72850,1539300,MSN
2021-02-04,72120,74160,71710,73350,1415200,MSN
2021-02-05,73350,73760,73020,73430,1209500,MSN
2021-02-08,73430,73680,68840,70150,2260800,MSN
2021-02-09,70480,73430,69740,72690,1448200,MSN
2021-02-17,73590,75400,72770,75400,1142900,MSN
2021-02-18,75400,78670,74570,77940,2207200,MSN
2021-02-19,76710,78260,76710,77770,1419300,MSN
2021-02-22,77770,77940,76870,77530,1186200,MSN
2021-02-23,77440,77440,75800,75970,1592900,MSN
2021-02-24,77030,77030,74160,74570,1478100,MSN
2021-02-25,75240,75240,73260,73430,1571600,MSN
2021-02-26,72610,74080,72530,74010,1485300,MSN
2021-03-01,74080,75320,74010,74820,859200,MSN
2021-03-02,76050,76050,73760,74490,1027600,MSN
2021-03-03,74490,74570,73760,74160,803200,MSN
2021-03-04,74570,74570,71710,72450,1647600,MSN
2021-03-05,72120,73760,71710,73100,1141200,MSN
2021-03-08,74080,74080,71300,71620,1612700,MSN
2021-03-09,71870,71870,66630,71050,1166700,MSN
2021-03-10,71050,71300,69910,71300,817400,MSN
2021-03-11,71950,72450,71220,71540,878000,MSN
2021-03-12,72120,72200,71460,71540,872100,MSN
2021-03-15,72120,73100,71540,72530,1188500,MSN
2021-03-16,72770,72770,71460,72120,535200,MSN
2021-03-17,71790,72200,71300,72120,576400,MSN
2021-03-18,72040,73680,71870,73510,1222500,MSN
2021-03-19,72930,73260,70890,72690,1148800,MSN
2021-03-22,72690,72770,71710,72200,723300,MSN
2021-03-23,72200,72280,70480,70890,1022900,MSN
2021-03-24,69830,70890,69660,69740,869100,MSN
2021-03-25,70060,70480,68840,70480,1076400,MSN
2021-03-26,70060,70480,68600,70390,912800,MSN
2021-03-29,70060,70890,69660,70560,918800,MSN
2021-03-30,70150,73350,69980,72530,1443600,MSN
2021-03-31,72530,76220,72530,75800,3145400,MSN
2021-04-01,76130,76220,75470,75640,2037400,MSN
2021-04-02,76220,76460,75640,75970,2155300,MSN
2021-04-05,77860,77940,76050,76220,2571700,MSN
2021-04-06,76220,76380,74820,75320,1808000,MSN
2021-04-07,75320,77280,74410,76870,1957200,MSN
2021-04-08,77440,77440,75720,76220,1205800,MSN
2021-04-09,76050,76050,75070,75470,1062300,MSN
2021-04-12,75470,75800,74910,75320,1536200,MSN
2021-04-13,75890,78670,75400,77200,4864100,MSN
2021-04-14,77530,82520,76780,82520,6637200,MSN
2021-04-15,84820,86050,81950,81950,2903400,MSN
2021-04-16,81790,83180,78020,82040,3077700,MSN
2021-04-19,83180,87770,81460,87770,6460900,MSN
2021-04-20,87770,91380,85310,86460,4290600,MSN
2021-04-22,85230,88010,80480,80480,3474400,MSN
2021-04-23,80480,83180,78670,81950,5010500,MSN
2021-04-26,83180,83350,77860,77860,3744400,MSN
2021-04-27,77860,80810,76710,80310,2383000,MSN
2021-04-28,80310,81790,79900,81130,1830800,MSN
2021-04-29,81290,81460,79490,80310,1803600,MSN
2021-05-04,80310,80310,77940,78590,2322900,MSN
2021-05-05,78590,81050,78510,78670,1788700,MSN
2021-05-06,78670,79980,78340,78340,1529000,MSN
2021-05-07,77940,79170,77280,77860,2566600,MSN
2021-05-10,79820,83270,79090,83270,3909900,MSN
2021-05-11,85230,86700,83180,83180,3396000,MSN
2021-05-12,83180,86050,83180,85230,2454800,MSN
2021-05-13,84980,85890,84250,84410,2424100,MSN
2021-05-14,85060,90150,85060,88590,3609800,MSN
2021-05-17,89320,89740,85390,85390,2365200,MSN
2021-05-18,86870,90150,85890,86140,2952600,MSN
2021-05-19,86870,89320,86140,88510,2094300,MSN
2021-05-20,89320,93420,88430,93090,2826500,MSN
2021-05-21,92190,93260,91460,91710,2584400,MSN
2021-05-24,91710,93090,90970,91780,2152900,MSN
2021-05-25,91380,94650,90970,93090,1734000,MSN
2021-05-26,93420,93420,91780,93090,1459300,MSN
2021-05-27,93090,93260,86620,90150,1642200,MSN
2021-05-28,90150,92190,89000,92190,2045800,MSN
2021-05-31,91780,91950,89740,90230,1011700,MSN
2021-06-01,90150,90150,85800,87680,2426200,MSN
2021-06-02,88670,88920,86460,86620,1867800,MSN
2021-06-03,86540,86620,84410,86050,2624700,MSN
2021-06-04,85640,87930,84410,87930,1560500,MSN
2021-06-07,87680,87930,85230,85640,905600,MSN
2021-06-08,85720,87450,85230,85230,1589500,MSN
2021-06-09,84410,86050,84410,85640,1070000,MSN
2021-06-10,85230,85970,84410,84490,876600,MSN
2021-06-11,84490,86950,84410,86870,1791100,MSN
2021-06-14,87680,88510,86050,87610,1488600,MSN
2021-06-15,87680,88430,87030,87280,994300,MSN
2021-06-16,86870,87680,85230,85390,1031500,MSN
2021-06-17,84410,86870,84410,84410,1384400,MSN
2021-06-18,86370,87680,84410,87280,1510800,MSN
2021-06-21,87280,90150,86050,89080,1793300,MSN
2021-06-22,89410,90150,88010,88920,1229800,MSN
2021-06-23,88510,89000,87280,87530,744300,MSN
2021-06-24,87280,88430,86540,87280,766600,MSN
2021-06-25,87120,87680,86050,87200,779600,MSN
2021-06-28,87680,90070,87450,89240,1490000,MSN
2021-06-29,89740,90070,88180,88920,990100,MSN
2021-06-30,89320,92190,89320,91300,2251800,MSN
2021-07-01,92040,94190,90960,93770,1706400,MSN
2021-07-02,94190,94510,93520,94110,1294400,MSN
2021-07-05,93190,93610,87580,92200,2219000,MSN
2021-07-06,90880,92530,89230,90060,1564800,MSN
2021-07-07,90060,95830,87650,95830,2469900,MSN
2021-07-08,95010,99140,94190,98980,2502500,MSN
2021-07-09,97490,101210,95010,96580,2139100,MSN
2021-07-12,97490,99060,90460,99060,2102000,MSN
2021-07-13,99060,99060,93520,95010,1521900,MSN
2021-07-14,94980,96550,91840,95960,1433200,MSN
2021-07-15,94160,97370,93740,94980,1054500,MSN
2021-07-16,95400,99930,94820,99530,1976800,MSN
2021-07-19,97870,103240,97870,98610,1431200,MSN
2021-07-20,98690,101580,97130,101580,1779800,MSN
2021-07-21,101580,102580,100770,100770,1393300,MSN
2021-07-22,100770,101580,99110,101500,1098700,MSN
2021-07-23,100020,100930,98290,98290,1612800,MSN
2021-07-26,99030,100350,97200,100020,1257100,MSN
2021-07-27,99530,104480,99530,103660,1932300,MSN
2021-07-28,103240,103570,102420,102820,839900,MSN
2021-07-29,102820,105720,101580,105470,1173800,MSN
2021-07-30,105720,112820,105060,110680,2654400,MSN
2021-08-02,110510,113980,108190,112490,1246700,MSN
2021-08-03,112320,113980,111500,113810,1355500,MSN
2021-08-04,113810,113980,111660,112320,1587600,MSN
2021-08-05,111580,113070,110920,111500,1348900,MSN
2021-08-06,111580,112320,111090,111090,670500,MSN
2021-08-09,110680,116460,110680,116460,1525400,MSN
2021-08-10,116460,116860,114390,114390,1011600,MSN
2021-08-11,114810,116460,112820,112820,993500,MSN
2021-08-12,114390,114390,110680,110680,1946000,MSN
2021-08-13,109430,110680,108860,110260,1394600,MSN
2021-08-16,111090,112740,109190,110260,969800,MSN
2021-08-17,111340,111420,109430,109430,793600,MSN
2021-08-18,111500,113070,110680,111090,1302800,MSN
2021-08-19,112320,112570,111090,112570,842400,MSN
2021-08-20,111750,112150,109760,110510,1311400,MSN
2021-08-23,109850,110260,104900,104900,1719900,MSN
2021-08-24,104900,107200,104900,106140,1302200,MSN
2021-08-25,107200,112740,106630,111500,1163100,MSN
2021-08-26,111580,113320,109110,110680,970800,MSN
2021-08-27,109110,112650,109110,112240,1927000,MSN
2021-08-30,114390,114390,109510,109510,2696800,MSN
2021-08-31,109510,112320,109020,111500,3127300,MSN
2021-09-01,110840,111910,109850,110100,1024900,MSN
2021-09-06,110680,110680,108270,108270,1518900,MSN
2021-09-07,108360,108360,106950,107200,1539300,MSN
2021-09-08,106540,107370,105720,105720,1395400,MSN
2021-09-09,105550,109190,105390,108190,1026600,MSN
2021-09-10,108610,109360,107370,107370,711300,MSN
2021-09-13,108190,109020,107450,107870,1264400,MSN
2021-09-14,108860,112080,108020,111910,2566900,MSN
2021-09-15,111500,119680,111500,119680,2796100,MSN
2021-09-16,121420,123890,119930,123720,2286500,MSN
2021-09-17,122230,123470,120180,120580,2389800,MSN
2021-09-20,120670,122650,118100,118100,1053000,MSN
2021-09-21,116460,119760,116460,118520,1328900,MSN
2021-09-22,119760,123060,118520,121420,859600,MSN
2021-09-23,121000,122650,118100,119760,932400,MSN
2021-09-24,119760,120180,117110,117600,1161000,MSN
2021-09-27,117850,118520,111500,111500,1213100,MSN
2021-09-28,111420,116210,110750,112320,1284000,MSN
2021-09-29,114730,116460,113980,116460,563500,MSN
2021-09-30,116540,119260,116460,117770,754600,MSN
2021-10-01,117280,118100,115630,115630,859300,MSN
2021-10-04,117200,118100,115720,116620,495400,MSN
2021-10-05,117850,118020,116130,116620,599300,MSN
2021-10-06,117690,117690,116370,117450,540300,MSN
2021-10-07,118100,118100,116460,117030,548300,MSN
2021-10-08,117280,120580,117200,120180,1009100,MSN
2021-10-11,120180,122650,118100,121420,924200,MSN
2021-10-12,121820,122650,119760,120180,675700,MSN
2021-10-13,121420,121420,118100,118190,1139600,MSN
2021-10-14,118190,118930,116950,117360,1426200,MSN
2021-10-15,117450,118440,116460,116460,891600,MSN
2021-10-18,116540,119010,116460,118100,634000,MSN
2021-10-19,118690,118690,116370,116460,765000,MSN
2021-10-20,116950,118440,115630,118190,987100,MSN
2021-10-21,118100,118190,115800,115800,1085600,MSN
2021-10-22,116130,116860,115720,115720,466100,MSN
2021-10-25,118100,118100,115970,115970,575000,MSN
2021-10-26,116860,116860,114640,115300,850200,MSN
2021-10-27,115630,122150,115470,121250,2012700,MSN
2021-10-28,121250,125950,118930,125300,1754500,MSN
2021-10-29,123890,125550,121820,124630,1547000,MSN
2021-11-01,123890,123970,119840,120180,1668800,MSN
2021-11-02,120180,122820,120090,120180,1021800,MSN
2021-11-03,120180,122230,118930,120180,1352400,MSN
2021-11-04,120420,123470,119760,122150,1148200,MSN
2021-11-05,122230,123810,121580,122070,1235600,MSN
2021-11-08,123890,126040,122900,125550,1877000,MSN
2021-11-09,126290,126290,121980,122070,1478500,MSN
2021-11-10,122230,123720,121330,121980,1317500,MSN
2021-11-11,122900,124710,120580,121330,1740900,MSN
2021-11-12,121330,123970,121250,123560,1456700,MSN
2021-11-15,123890,127180,122400,127180,1822500,MSN
2021-11-16,127040,128100,123890,125550,1698000,MSN
2021-11-17,124710,125550,123970,124310,362200,MSN
2021-11-18,124310,125550,122230,122230,1057900,MSN
2021-11-19,123060,123810,121740,121740,1301600,MSN
2021-11-22,121820,123810,121420,123810,634600,MSN
2021-11-23,122730,129509,122730,129259,1864400,MSN
2021-11-24,128419,131900,127270,129669,1298500,MSN
2021-11-25,129669,131320,128100,130080,1050400,MSN
2021-11-26,128840,130080,128180,130080,1131800,MSN
2021-11-29,128020,128840,125630,125950,1470900,MSN
2021-11-30,126120,127100,123220,123220,1488000,MSN
2021-12-01,123060,125550,123060,123810,1261100,MSN
2021-12-02,123890,126700,123890,125550,1004300,MSN
2021-12-03,125550,128419,124710,124710,1148800,MSN
2021-12-06,124710,126370,119760,124710,1098300,MSN
2021-12-07,124310,125950,124310,125460,569700,MSN
2021-12-08,124880,125550,124800,124800,648400,MSN
2021-12-09,123890,127180,123890,127180,784400,MSN
2021-12-10,126370,127180,124060,126950,996400,MSN
2021-12-13,127270,130000,127040,128840,1458500,MSN
2021-12-14,128759,130080,128590,129669,942300,MSN
2021-12-15,129050,133190,129050,133190,1227700,MSN
2021-12-16,133190,133930,125900,132360,957300,MSN
2021-12-17,132110,133690,130039,130289,2984600,MSN
2021-12-20,134010,134760,130289,134010,5033600,MSN
2021-12-21,134010,137910,132360,137820,7522000,MSN
2021-12-22,138980,141460,137490,140630,8679300,MSN
2021-12-23,140550,144760,137820,141460,9870200,MSN
2021-12-24,141460,144760,139060,141460,7727500,MSN
2021-12-27,141380,144760,139060,139800,7115800,MSN
2021-12-28,140220,144610,138310,141880,7688200,MSN
2021-12-29,141880,144020,140220,142280,6219000,MSN
2021-12-30,142280,142950,139800,141880,5093400,MSN
2021-12-31,140470,141960,139550,141460,6544000,MSN
2022-01-04,141460,141460,139800,140630,998000,MSN
2022-01-05,141460,141460,133190,133190,1261000,MSN
2022-01-06,133190,133190,127230,127230,1650400,MSN
2022-01-07,128970,131950,127390,127390,1307500,MSN
2022-01-10,128970,128970,126570,127390,348800,MSN
2022-01-11,126570,127390,119870,119870,1345000,MSN
2022-01-12,120360,122270,119700,119870,1058300,MSN
2022-01-13,119950,121440,117140,119790,974500,MSN
2022-01-14,117550,119950,117550,119790,490800,MSN
2022-01-17,119950,120610,113250,117470,829900,MSN
2022-01-18,115820,125660,115400,117550,872600,MSN
2022-01-19,116810,125330,116810,122020,1268700,MSN
2022-01-20,124090,124910,122430,123420,874800,MSN
2022-01-21,126070,126070,123420,124910,869400,MSN
2022-01-24,122680,124260,118300,118300,952700,MSN
2022-01-25,119120,126570,116720,126570,1050100,MSN
2022-01-26,127730,127730,121610,121610,969400,MSN
2022-01-27,121190,121190,117470,117470,727700,MSN
2022-01-28,118380,121770,118300,118300,356900,MSN
2022-02-07,119950,122850,118300,122350,611900,MSN
2022-02-08,121110,122180,119950,120360,502000,MSN
